State,Date,TestsReported,SAA_t_1_scalar,SAA_t_1_vector,SAA_cumul_scalar,SAA_cumul_vector
Alaska,2020-07-17,6132,19743.0,4598.0,19743.0,2071.0
Arizona,2020-07-17,14538,19743.0,16107.0,19743.0,9593.0
Arkansas,2020-07-17,7920,19743.0,11341.0,19743.0,4364.0
California,2020-07-17,123362,19743.0,126560.0,19743.0,59620.0
Colorado,2020-07-17,9798,19743.0,8842.0,19743.0,4940.0
Connecticut,2020-07-17,12950,19743.0,13237.0,19743.0,5662.0
Delaware,2020-07-17,4820,19743.0,4002.0,19743.0,2069.0
District of Columbia,2020-07-17,4249,19743.0,2168.0,19743.0,1362.0
Florida,2020-07-17,114177,19743.0,112808.0,19743.0,44123.0
Georgia,2020-07-17,28801,19743.0,34975.0,19743.0,13714.0
Hawaii,2020-07-17,2374,19743.0,2375.0,19743.0,1085.0
Idaho,2020-07-17,4208,19743.0,4590.0,19743.0,1764.0
Illinois,2020-07-17,40871,19743.0,34772.0,19743.0,20355.0
Indiana,2020-07-17,17844,19743.0,15520.0,19743.0,9830.0
Iowa,2020-07-17,10044,19743.0,11016.0,19743.0,5733.0
Kansas,2020-07-17,7210,19743.0,8660.0,19743.0,3606.0
Kentucky,2020-07-17,10218,19743.0,12364.0,19743.0,4406.0
Louisiana,2020-07-17,23721,19743.0,24918.0,19743.0,11472.0
Maine,2020-07-17,2488,19743.0,2377.0,19743.0,1273.0
Maryland,2020-07-17,30763,19743.0,23768.0,19743.0,10334.0
Massachusetts,2020-07-17,18412,19743.0,17647.0,19743.0,11816.0
Michigan,2020-07-17,35823,19743.0,35489.0,19743.0,15487.0
Minnesota,2020-07-17,27461,19743.0,19575.0,19743.0,8980.0
Mississippi,2020-07-17,5968,19743.0,7182.0,19743.0,3283.0
Missouri,2020-07-17,17150,19743.0,16027.0,19743.0,4540.0
Montana,2020-07-17,3243,19743.0,3448.0,19743.0,1395.0
Nebraska,2020-07-17,7266,19743.0,5639.0,19743.0,3605.0
Nevada,2020-07-17,7366,19743.0,7372.0,19743.0,4409.0
New Hampshire,2020-07-17,2205,19743.0,3506.0,19743.0,1928.0
New Jersey,2020-07-17,21452,19743.0,21983.0,19743.0,13932.0
New Mexico,2020-07-17,7871,19743.0,7649.0,19743.0,4682.0
New York,2020-07-17,62190,19743.0,70804.0,19743.0,48790.0
North Carolina,2020-07-17,25477,19743.0,29787.0,19743.0,10972.0
North Dakota,2020-07-17,3389,19743.0,3997.0,19743.0,2479.0
Ohio,2020-07-17,26276,19743.0,24104.0,19743.0,11974.0
Oklahoma,2020-07-17,6888,19743.0,7493.0,19743.0,3911.0
Oregon,2020-07-17,9080,19743.0,10842.0,19743.0,4748.0
Pennsylvania,2020-07-17,23974,19743.0,26072.0,19743.0,13667.0
Puerto Rico,2020-07-17,1183,19743.0,1368.0,19743.0,852.0
Rhode Island,2020-07-17,4260,19743.0,3932.0,19743.0,3078.0
South Carolina,2020-07-17,11267,19743.0,16972.0,19743.0,5918.0
South Dakota,2020-07-17,1498,19743.0,1354.0,19743.0,1021.0
Tennessee,2020-07-17,36847,19743.0,30224.0,19743.0,13584.0
Texas,2020-07-17,97217,19743.0,85578.0,19743.0,40092.0
Utah,2020-07-17,11020,19743.0,11298.0,19743.0,6355.0
Vermont,2020-07-17,2629,19743.0,1648.0,19743.0,925.0
Virginia,2020-07-17,22859,19743.0,17722.0,19743.0,9943.0
Washington,2020-07-17,12339,19743.0,15026.0,19743.0,6501.0
West Virginia,2020-07-17,6532,19743.0,6107.0,19743.0,2216.0
Wisconsin,2020-07-17,25589,19743.0,25826.0,19743.0,10459.0
Wyoming,2020-07-17,2560,19743.0,364.0,19743.0,769.0
Alabama,2020-07-18,15374,20064.0,19548.0,20064.0,8028.0
Alaska,2020-07-18,5793,20064.0,6132.0,20064.0,2113.0
Arizona,2020-07-18,18516,20064.0,14538.0,20064.0,9644.0
Arkansas,2020-07-18,6246,20064.0,7920.0,20064.0,4400.0
California,2020-07-18,105053,20064.0,123362.0,20064.0,60277.0
Colorado,2020-07-18,10198,20064.0,9798.0,20064.0,4990.0
Connecticut,2020-07-18,9676,20064.0,12950.0,20064.0,5737.0
Delaware,2020-07-18,4136,20064.0,4820.0,20064.0,2097.0
District of Columbia,2020-07-18,3147,20064.0,4249.0,20064.0,1392.0
Florida,2020-07-18,88937,20064.0,114177.0,20064.0,44845.0
Georgia,2020-07-18,13454,20064.0,28801.0,20064.0,13869.0
Hawaii,2020-07-18,2193,20064.0,2374.0,20064.0,1098.0
Idaho,2020-07-18,4972,20064.0,4208.0,20064.0,1789.0
Illinois,2020-07-18,28843,20064.0,40871.0,20064.0,20566.0
Indiana,2020-07-18,19892,20064.0,17844.0,20064.0,9912.0
Iowa,2020-07-18,9885,20064.0,10044.0,20064.0,5777.0
Kansas,2020-07-18,6087,20064.0,7210.0,20064.0,3644.0
Kentucky,2020-07-18,12219,20064.0,10218.0,20064.0,4465.0
Louisiana,2020-07-18,18770,20064.0,23721.0,20064.0,11598.0
Maine,2020-07-18,2219,20064.0,2488.0,20064.0,1286.0
Maryland,2020-07-18,25268,20064.0,30763.0,20064.0,10545.0
Massachusetts,2020-07-18,18193,20064.0,18412.0,20064.0,11884.0
Michigan,2020-07-18,29044,20064.0,35823.0,20064.0,15697.0
