State,Date,TestsReported,Shift_Date,SAA_t_1_scalar,SAA_t_1_vector
North Dakota,2020-06-01,2354,2020-06-02,7197.0,1101.0
New Mexico,2020-06-01,4722,2020-06-02,7197.0,3932.0
Illinois,2020-06-01,16819,2020-06-02,7197.0,12185.0
Missouri,2020-06-01,432,2020-06-02,7197.0,449.0
West Virginia,2020-06-01,2655,2020-06-02,7197.0,716.0
Kentucky,2020-06-01,4792,2020-06-02,7197.0,3294.0
District of Columbia,2020-06-01,637,2020-06-02,7197.0,642.0
Mississippi,2020-06-01,3719,2020-06-02,7197.0,3520.0
Oregon,2020-06-01,3098,2020-06-02,7197.0,3703.0
Hawaii,2020-06-01,688,2020-06-02,7197.0,573.0
Alabama,2020-06-01,4847,2020-06-02,7197.0,4521.0
Puerto Rico,2020-06-01,1159,2020-06-02,7197.0,373.0
Oklahoma,2020-06-01,3312,2020-06-02,7197.0,4041.0
Colorado,2020-06-01,3962,2020-06-02,7197.0,4347.0
Virginia,2020-06-01,7594,2020-06-02,7197.0,8849.0
California,2020-06-01,56479,2020-06-02,7197.0,55296.0
Idaho,2020-06-01,973,2020-06-02,7197.0,904.0
Maryland,2020-06-01,9644,2020-06-02,7197.0,10315.0
Delaware,2020-06-01,1363,2020-06-02,7197.0,479.0
Louisiana,2020-06-01,10047,2020-06-02,7197.0,5702.0
Wyoming,2020-06-01,3307,2020-06-02,7197.0,0.0
Indiana,2020-06-01,8631,2020-06-02,7197.0,6278.0
Massachusetts,2020-06-01,10044,2020-06-02,7197.0,8608.0
Arizona,2020-06-01,7841,2020-06-02,7197.0,8579.0
New Jersey,2020-06-01,19430,2020-06-02,7197.0,9047.0
Connecticut,2020-06-01,2454,2020-06-02,7197.0,1580.0
Wisconsin,2020-06-01,12980,2020-06-02,7197.0,12449.0
Ohio,2020-06-01,10421,2020-06-02,7197.0,8828.0
Tennessee,2020-06-01,6315,2020-06-02,7197.0,6439.0
Vermont,2020-06-01,744,2020-06-02,7197.0,1059.0
Alaska,2020-06-01,2059,2020-06-02,7197.0,1223.0
Maine,2020-06-01,1389,2020-06-02,7197.0,905.0
Virginia,2020-06-02,5038,2020-06-03,8461.0,7594.0
Iowa,2020-06-02,6722,2020-06-03,8461.0,4681.0
Ohio,2020-06-02,12757,2020-06-03,8461.0,10421.0
Louisiana,2020-06-02,12405,2020-06-03,8461.0,10047.0
Texas,2020-06-02,47543,2020-06-03,8461.0,36375.0
Nevada,2020-06-02,4291,2020-06-03,8461.0,5903.0
Washington,2020-06-02,5333,2020-06-03,8461.0,3893.0
District of Columbia,2020-06-02,2384,2020-06-03,8461.0,637.0
Delaware,2020-06-02,1871,2020-06-03,8461.0,1363.0
Kansas,2020-06-02,4196,2020-06-03,8461.0,3432.0
Wyoming,2020-06-02,453,2020-06-03,8461.0,3307.0
North Dakota,2020-06-02,3409,2020-06-03,8461.0,2354.0
Pennsylvania,2020-06-02,14401,2020-06-03,8461.0,11735.0
South Carolina,2020-06-02,5447,2020-06-03,8461.0,3731.0
West Virginia,2020-06-02,3330,2020-06-03,8461.0,2655.0
Alabama,2020-06-02,8332,2020-06-03,8461.0,4847.0
North Carolina,2020-06-02,6957,2020-06-03,8461.0,9103.0
Kentucky,2020-06-02,3570,2020-06-03,8461.0,4792.0
Connecticut,2020-06-02,6536,2020-06-03,8461.0,2454.0
New Hampshire,2020-06-02,2782,2020-06-03,8461.0,1514.0
Indiana,2020-06-02,9549,2020-06-03,8461.0,8631.0
Nebraska,2020-06-02,4723,2020-06-03,8461.0,4400.0
Rhode Island,2020-06-02,3332,2020-06-03,8461.0,2980.0
New Jersey,2020-06-02,21828,2020-06-03,8461.0,19430.0
Wisconsin,2020-06-02,12194,2020-06-03,8461.0,12980.0
South Dakota,2020-06-02,3640,2020-06-03,8461.0,2162.0
California,2020-06-02,53749,2020-06-03,8461.0,56479.0
Arizona,2020-06-02,12530,2020-06-03,8461.0,7841.0
Puerto Rico,2020-06-02,764,2020-06-03,8461.0,1159.0
New Mexico,2020-06-02,5429,2020-06-03,8461.0,4722.0
Minnesota,2020-06-02,13767,2020-06-03,8461.0,6485.0
Maryland,2020-06-02,12370,2020-06-03,8461.0,9644.0
Oregon,2020-06-02,4676,2020-06-03,8461.0,3098.0
Vermont,2020-06-02,1632,2020-06-03,8461.0,744.0
Massachusetts,2020-06-02,11491,2020-06-03,8461.0,10044.0
Michigan,2020-06-02,15673,2020-06-03,8461.0,12090.0
Georgia,2020-06-02,6751,2020-06-03,8461.0,2400.0
Maine,2020-06-02,1771,2020-06-03,8461.0,1389.0
Alaska,2020-06-02,1905,2020-06-03,8461.0,2059.0
Utah,2020-06-02,4315,2020-06-03,8461.0,5241.0
Hawaii,2020-06-02,1382,2020-06-03,8461.0,688.0
Illinois,2020-06-02,19885,2020-06-03,8461.0,16819.0
Missouri,2020-06-02,646,2020-06-03,8461.0,432.0
Arkansas,2020-06-02,5517,2020-06-03,8461.0,2591.0
Florida,2020-06-02,40411,2020-06-03,8461.0,36095.0
Montana,2020-06-02,1893,2020-06-03,8461.0,1061.0
New York,2020-06-02,67166,2020-06-03,8461.0,59164.0
Idaho,2020-06-02,1219,2020-06-03,8461.0,973.0
Oklahoma,2020-06-02,4264,2020-06-03,8461.0,3312.0
Tennessee,2020-06-02,9008,2020-06-03,8461.0,6315.0
Mississippi,2020-06-02,4143,2020-06-03,8461.0,3719.0
Colorado,2020-06-02,4715,2020-06-03,8461.0,3962.0
Louisiana,2020-06-03,12119,2020-06-04,10002.0,12405.0
Utah,2020-06-03,5545,2020-06-04,10002.0,4315.0
Michigan,2020-06-03,19501,2020-06-04,10002.0,15673.0
Puerto Rico,2020-06-03,2219,2020-06-04,10002.0,764.0
Oregon,2020-06-03,5082,2020-06-04,10002.0,4676.0
Texas,2020-06-03,46090,2020-06-04,10002.0,47543.0
Wisconsin,2020-06-03,14312,2020-06-04,10002.0,12194.0
New Mexico,2020-06-03,5447,2020-06-04,10002.0,5429.0
New Hampshire,2020-06-03,3945,2020-06-04,10002.0,2782.0
California,2020-06-03,62686,2020-06-04,10002.0,53749.0
Alabama,2020-06-03,9435,2020-06-04,10002.0,8332.0
Delaware,2020-06-03,1900,2020-06-04,10002.0,1871.0
Wyoming,2020-06-03,671,2020-06-04,10002.0,453.0
Florida,2020-06-03,39544,2020-06-04,10002.0,40411.0
Montana,2020-06-03,2422,2020-06-04,10002.0,1893.0
Vermont,2020-06-03,1270,2020-06-04,10002.0,1632.0
Maine,2020-06-03,1514,2020-06-04,10002.0,1771.0
Pennsylvania,2020-06-03,16465,2020-06-04,10002.0,14401.0
Indiana,2020-06-03,11285,2020-06-04,10002.0,9549.0
Ohio,2020-06-03,12402,2020-06-04,10002.0,12757.0
South Carolina,2020-06-03,9071,2020-06-04,10002.0,5447.0
Tennessee,2020-06-03,11386,2020-06-04,10002.0,9008.0
North Dakota,2020-06-03,3814,2020-06-04,10002.0,3409.0
District of Columbia,2020-06-03,1350,2020-06-04,10002.0,2384.0
Colorado,2020-06-03,6465,2020-06-04,10002.0,4715.0
Iowa,2020-06-03,7598,2020-06-04,10002.0,6722.0
Minnesota,2020-06-03,21962,2020-06-04,10002.0,13767.0
Missouri,2020-06-03,789,2020-06-04,10002.0,646.0
Massachusetts,2020-06-03,13155,2020-06-04,10002.0,11491.0
Oklahoma,2020-06-03,5156,2020-06-04,10002.0,4264.0
West Virginia,2020-06-03,3007,2020-06-04,10002.0,3330.0
Idaho,2020-06-03,1161,2020-06-04,10002.0,1219.0
New Jersey,2020-06-03,21513,2020-06-04,10002.0,21828.0
Washington,2020-06-03,6891,2020-06-04,10002.0,5333.0
Virginia,2020-06-03,12895,2020-06-04,10002.0,5038.0
Connecticut,2020-06-03,7772,2020-06-04,10002.0,6536.0
Nevada,2020-06-03,5622,2020-06-04,10002.0,4291.0
North Carolina,2020-06-03,15605,2020-06-04,10002.0,6957.0
Georgia,2020-06-03,11658,2020-06-04,10002.0,6751.0
Rhode Island,2020-06-03,4012,2020-06-04,10002.0,3332.0
Nebraska,2020-06-03,4585,2020-06-04,10002.0,4723.0
Mississippi,2020-06-03,3606,2020-06-04,10002.0,4143.0
Alaska,2020-06-03,1884,2020-06-04,10002.0,1905.0
Maryland,2020-06-03,14410,2020-06-04,10002.0,12370.0
Hawaii,2020-06-03,1811,2020-06-04,10002.0,1382.0
New York,2020-06-03,65178,2020-06-04,10002.0,67166.0
Arizona,2020-06-03,10545,2020-06-04,10002.0,12530.0
Arkansas,2020-06-03,3886,2020-06-04,10002.0,5517.0
Kansas,2020-06-03,3875,2020-06-04,10002.0,4196.0
Illinois,2020-06-03,18629,2020-06-04,10002.0,19885.0
South Dakota,2020-06-03,3937,2020-06-04,10002.0,3640.0
Kentucky,2020-06-03,4670,2020-06-04,10002.0,3570.0
Oklahoma,2020-06-04,6250,2020-06-05,11188.0,5156.0
Texas,2020-06-04,68543,2020-06-05,11188.0,46090.0
South Carolina,2020-06-04,6769,2020-06-05,11188.0,9071.0
Maryland,2020-06-04,17626,2020-06-05,11188.0,14410.0
Ohio,2020-06-04,13223,2020-06-05,11188.0,12402.0
Massachusetts,2020-06-04,12051,2020-06-05,11188.0,13155.0
Missouri,2020-06-04,500,2020-06-05,11188.0,789.0
Delaware,2020-06-04,980,2020-06-05,11188.0,1900.0
Connecticut,2020-06-04,7142,2020-06-05,11188.0,7772.0
Kentucky,2020-06-04,5867,2020-06-05,11188.0,4670.0
Michigan,2020-06-04,21119,2020-06-05,11188.0,19501.0
Alaska,2020-06-04,2176,2020-06-05,11188.0,1884.0
Utah,2020-06-04,4958,2020-06-05,11188.0,5545.0
Pennsylvania,2020-06-04,15852,2020-06-05,11188.0,16465.0
Idaho,2020-06-04,1244,2020-06-05,11188.0,1161.0
Puerto Rico,2020-06-04,2971,2020-06-05,11188.0,2219.0
West Virginia,2020-06-04,2484,2020-06-05,11188.0,3007.0
District of Columbia,2020-06-04,1117,2020-06-05,11188.0,1350.0
Nebraska,2020-06-04,3789,2020-06-05,11188.0,4585.0
Illinois,2020-06-04,18816,2020-06-05,11188.0,18629.0
Florida,2020-06-04,36720,2020-06-05,11188.0,39544.0
Mississippi,2020-06-04,4926,2020-06-05,11188.0,3606.0
Oregon,2020-06-04,4235,2020-06-05,11188.0,5082.0
Hawaii,2020-06-04,1106,2020-06-05,11188.0,1811.0
Rhode Island,2020-06-04,4474,2020-06-05,11188.0,4012.0
New Jersey,2020-06-04,24310,2020-06-05,11188.0,21513.0
Wyoming,2020-06-04,668,2020-06-05,11188.0,671.0
New Hampshire,2020-06-04,2876,2020-06-05,11188.0,3945.0
Louisiana,2020-06-04,13107,2020-06-05,11188.0,12119.0
Nevada,2020-06-04,5217,2020-06-05,11188.0,5622.0
South Dakota,2020-06-04,1424,2020-06-05,11188.0,3937.0
Montana,2020-06-04,2970,2020-06-05,11188.0,2422.0
Virginia,2020-06-04,13943,2020-06-05,11188.0,12895.0
North Carolina,2020-06-04,13625,2020-06-05,11188.0,15605.0
Georgia,2020-06-04,12959,2020-06-05,11188.0,11658.0
Iowa,2020-06-04,8115,2020-06-05,11188.0,7598.0
California,2020-06-04,68831,2020-06-05,11188.0,62686.0
Indiana,2020-06-04,11342,2020-06-05,11188.0,11285.0
Minnesota,2020-06-04,17054,2020-06-05,11188.0,21962.0
Tennessee,2020-06-04,13507,2020-06-05,11188.0,11386.0
Kansas,2020-06-04,3516,2020-06-05,11188.0,3875.0
North Dakota,2020-06-04,2994,2020-06-05,11188.0,3814.0
Colorado,2020-06-04,7379,2020-06-05,11188.0,6465.0
Vermont,2020-06-04,1359,2020-06-05,11188.0,1270.0
Maine,2020-06-04,1507,2020-06-05,11188.0,1514.0
Alabama,2020-06-04,8859,2020-06-05,11188.0,9435.0
New Mexico,2020-06-04,7465,2020-06-05,11188.0,5447.0
Washington,2020-06-04,6643,2020-06-05,11188.0,6891.0
Arkansas,2020-06-04,4323,2020-06-05,11188.0,3886.0
New York,2020-06-04,73851,2020-06-05,11188.0,65178.0
Wisconsin,2020-06-04,14249,2020-06-05,11188.0,14312.0
Arizona,2020-06-04,10198,2020-06-05,11188.0,10545.0
Texas,2020-06-05,35237,2020-06-06,11870.0,68543.0
Maine,2020-06-05,1512,2020-06-06,11870.0,1507.0
Nevada,2020-06-05,5815,2020-06-06,11870.0,5217.0
Alaska,2020-06-05,1776,2020-06-06,11870.0,2176.0
West Virginia,2020-06-05,1650,2020-06-06,11870.0,2484.0
Arkansas,2020-06-05,4529,2020-06-06,11870.0,4323.0
Louisiana,2020-06-05,12920,2020-06-06,11870.0,13107.0
Oklahoma,2020-06-05,5089,2020-06-06,11870.0,6250.0
North Dakota,2020-06-05,3345,2020-06-06,11870.0,2994.0
Vermont,2020-06-05,1790,2020-06-06,11870.0,1359.0
Maryland,2020-06-05,14878,2020-06-06,11870.0,17626.0
Virginia,2020-06-05,11517,2020-06-06,11870.0,13943.0
Utah,2020-06-05,6252,2020-06-06,11870.0,4958.0
South Carolina,2020-06-05,5142,2020-06-06,11870.0,6769.0
Mississippi,2020-06-05,5913,2020-06-06,11870.0,4926.0
Missouri,2020-06-05,541,2020-06-06,11870.0,500.0
Florida,2020-06-05,41803,2020-06-06,11870.0,36720.0
Georgia,2020-06-05,14618,2020-06-06,11870.0,12959.0
Wyoming,2020-06-05,931,2020-06-06,11870.0,668.0
Tennessee,2020-06-05,12175,2020-06-06,11870.0,13507.0
Nebraska,2020-06-05,3832,2020-06-06,11870.0,3789.0
Hawaii,2020-06-05,1011,2020-06-06,11870.0,1106.0
New Mexico,2020-06-05,7357,2020-06-06,11870.0,7465.0
Rhode Island,2020-06-05,4199,2020-06-06,11870.0,4474.0
District of Columbia,2020-06-05,1190,2020-06-06,11870.0,1117.0
New York,2020-06-05,68282,2020-06-06,11870.0,73851.0
Alabama,2020-06-05,9032,2020-06-06,11870.0,8859.0
Pennsylvania,2020-06-05,15423,2020-06-06,11870.0,15852.0
Michigan,2020-06-05,28046,2020-06-06,11870.0,21119.0
Washington,2020-06-05,6184,2020-06-06,11870.0,6643.0
Indiana,2020-06-05,11405,2020-06-06,11870.0,11342.0
Arizona,2020-06-05,9500,2020-06-06,11870.0,10198.0
Kansas,2020-06-05,3815,2020-06-06,11870.0,3516.0
Oregon,2020-06-05,4149,2020-06-06,11870.0,4235.0
Delaware,2020-06-05,1115,2020-06-06,11870.0,980.0
Iowa,2020-06-05,6044,2020-06-06,11870.0,8115.0
Puerto Rico,2020-06-05,2605,2020-06-06,11870.0,2971.0
Massachusetts,2020-06-05,14468,2020-06-06,11870.0,12051.0
Wisconsin,2020-06-05,12932,2020-06-06,11870.0,14249.0
Kentucky,2020-06-05,5955,2020-06-06,11870.0,5867.0
Minnesota,2020-06-05,16562,2020-06-06,11870.0,17054.0
California,2020-06-05,67194,2020-06-06,11870.0,68831.0
New Jersey,2020-06-05,21575,2020-06-06,11870.0,24310.0
Connecticut,2020-06-05,6719,2020-06-06,11870.0,7142.0
Idaho,2020-06-05,1004,2020-06-06,11870.0,1244.0
Montana,2020-06-05,1549,2020-06-06,11870.0,2970.0
South Dakota,2020-06-05,2877,2020-06-06,11870.0,1424.0
North Carolina,2020-06-05,10806,2020-06-06,11870.0,13625.0
New Hampshire,2020-06-05,2743,2020-06-06,11870.0,2876.0
Ohio,2020-06-05,11062,2020-06-06,11870.0,13223.0
Colorado,2020-06-05,5639,2020-06-06,11870.0,7379.0
Illinois,2020-06-05,22707,2020-06-06,11870.0,18816.0
Illinois,2020-06-06,15923,2020-06-07,11046.0,22707.0
Tennessee,2020-06-06,11832,2020-06-07,11046.0,12175.0
Oklahoma,2020-06-06,4540,2020-06-07,11046.0,5089.0
Florida,2020-06-06,20087,2020-06-07,11046.0,41803.0
Nevada,2020-06-06,4524,2020-06-07,11046.0,5815.0
Minnesota,2020-06-06,18305,2020-06-07,11046.0,16562.0
Maryland,2020-06-06,12874,2020-06-07,11046.0,14878.0
Louisiana,2020-06-06,7035,2020-06-07,11046.0,12920.0
South Carolina,2020-06-06,5526,2020-06-07,11046.0,5142.0
Indiana,2020-06-06,6739,2020-06-07,11046.0,11405.0
Rhode Island,2020-06-06,2897,2020-06-07,11046.0,4199.0
North Dakota,2020-06-06,2460,2020-06-07,11046.0,3345.0
Puerto Rico,2020-06-06,749,2020-06-07,11046.0,2605.0
Utah,2020-06-06,5215,2020-06-07,11046.0,6252.0
Arizona,2020-06-06,9461,2020-06-07,11046.0,9500.0
Wisconsin,2020-06-06,10848,2020-06-07,11046.0,12932.0
Vermont,2020-06-06,2449,2020-06-07,11046.0,1790.0
Washington,2020-06-06,4747,2020-06-07,11046.0,6184.0
Colorado,2020-06-06,4879,2020-06-07,11046.0,5639.0
Oregon,2020-06-06,5004,2020-06-07,11046.0,4149.0
Iowa,2020-06-06,3291,2020-06-07,11046.0,6044.0
Delaware,2020-06-06,887,2020-06-07,11046.0,1115.0
Georgia,2020-06-06,8225,2020-06-07,11046.0,14618.0
Alaska,2020-06-06,875,2020-06-07,11046.0,1776.0
New York,2020-06-06,59898,2020-06-07,11046.0,68282.0
Idaho,2020-06-06,999,2020-06-07,11046.0,1004.0
New Hampshire,2020-06-06,2160,2020-06-07,11046.0,2743.0
Maine,2020-06-06,1058,2020-06-07,11046.0,1512.0
Arkansas,2020-06-06,4877,2020-06-07,11046.0,4529.0
North Carolina,2020-06-06,12916,2020-06-07,11046.0,10806.0
South Dakota,2020-06-06,1764,2020-06-07,11046.0,2877.0
Montana,2020-06-06,1051,2020-06-07,11046.0,1549.0
Kansas,2020-06-06,2991,2020-06-07,11046.0,3815.0
Wyoming,2020-06-06,66,2020-06-07,11046.0,931.0
New Jersey,2020-06-06,13773,2020-06-07,11046.0,21575.0
Alabama,2020-06-06,7667,2020-06-07,11046.0,9032.0
Hawaii,2020-06-06,1046,2020-06-07,11046.0,1011.0
Virginia,2020-06-06,10638,2020-06-07,11046.0,11517.0
District of Columbia,2020-06-06,1195,2020-06-07,11046.0,1190.0
New Mexico,2020-06-06,5788,2020-06-07,11046.0,7357.0
Nebraska,2020-06-06,3602,2020-06-07,11046.0,3832.0
Massachusetts,2020-06-06,9590,2020-06-07,11046.0,14468.0
Missouri,2020-06-06,178,2020-06-07,11046.0,541.0
Kentucky,2020-06-06,3129,2020-06-07,11046.0,5955.0
Pennsylvania,2020-06-06,12276,2020-06-07,11046.0,15423.0
Mississippi,2020-06-06,4992,2020-06-07,11046.0,5913.0
California,2020-06-06,63998,2020-06-07,11046.0,67194.0
Ohio,2020-06-06,11090,2020-06-07,11046.0,11062.0
West Virginia,2020-06-06,2357,2020-06-07,11046.0,1650.0
Connecticut,2020-06-06,7447,2020-06-07,11046.0,6719.0
Michigan,2020-06-06,20225,2020-06-07,11046.0,28046.0
Texas,2020-06-06,26032,2020-06-07,11046.0,35237.0
Mississippi,2020-06-07,2533,2020-06-08,8888.0,4992.0
Louisiana,2020-06-07,4184,2020-06-08,8888.0,7035.0
New York,2020-06-07,55881,2020-06-08,8888.0,59898.0
District of Columbia,2020-06-07,1906,2020-06-08,8888.0,1195.0
North Dakota,2020-06-07,872,2020-06-08,8888.0,2460.0
Colorado,2020-06-07,5447,2020-06-08,8888.0,4879.0
Georgia,2020-06-07,4014,2020-06-08,8888.0,8225.0
Nevada,2020-06-07,4808,2020-06-08,8888.0,4524.0
Montana,2020-06-07,1209,2020-06-08,8888.0,1051.0
Virginia,2020-06-07,9389,2020-06-08,8888.0,10638.0
Kansas,2020-06-07,2413,2020-06-08,8888.0,2991.0
Tennessee,2020-06-07,6911,2020-06-08,8888.0,11832.0
Illinois,2020-06-07,11941,2020-06-08,8888.0,15923.0
Connecticut,2020-06-07,5266,2020-06-08,8888.0,7447.0
South Dakota,2020-06-07,1863,2020-06-08,8888.0,1764.0
Arkansas,2020-06-07,4155,2020-06-08,8888.0,4877.0
New Jersey,2020-06-07,9860,2020-06-08,8888.0,13773.0
Idaho,2020-06-07,804,2020-06-08,8888.0,999.0
Iowa,2020-06-07,6807,2020-06-08,8888.0,3291.0
Oklahoma,2020-06-07,3478,2020-06-08,8888.0,4540.0
Texas,2020-06-07,40681,2020-06-08,8888.0,26032.0
Vermont,2020-06-07,816,2020-06-08,8888.0,2449.0
Pennsylvania,2020-06-07,12883,2020-06-08,8888.0,12276.0
Maryland,2020-06-07,8999,2020-06-08,8888.0,12874.0
Wyoming,2020-06-07,38,2020-06-08,8888.0,66.0
Alabama,2020-06-07,5421,2020-06-08,8888.0,7667.0
Nebraska,2020-06-07,2209,2020-06-08,8888.0,3602.0
Utah,2020-06-07,4259,2020-06-08,8888.0,5215.0
Kentucky,2020-06-07,2599,2020-06-08,8888.0,3129.0
Arizona,2020-06-07,7502,2020-06-08,8888.0,9461.0
Indiana,2020-06-07,5532,2020-06-08,8888.0,6739.0
Florida,2020-06-07,16838,2020-06-08,8888.0,20087.0
Ohio,2020-06-07,8444,2020-06-08,8888.0,11090.0
West Virginia,2020-06-07,1149,2020-06-08,8888.0,2357.0
Wisconsin,2020-06-07,9338,2020-06-08,8888.0,10848.0
New Mexico,2020-06-07,5017,2020-06-08,8888.0,5788.0
New Hampshire,2020-06-07,2348,2020-06-08,8888.0,2160.0
Puerto Rico,2020-06-07,1235,2020-06-08,8888.0,749.0
South Carolina,2020-06-07,6036,2020-06-08,8888.0,5526.0
Rhode Island,2020-06-07,1654,2020-06-08,8888.0,2897.0
Alaska,2020-06-07,653,2020-06-08,8888.0,875.0
Minnesota,2020-06-07,16185,2020-06-08,8888.0,18305.0
Missouri,2020-06-07,119,2020-06-08,8888.0,178.0
California,2020-06-07,55701,2020-06-08,8888.0,63998.0
Michigan,2020-06-07,17541,2020-06-08,8888.0,20225.0
Massachusetts,2020-06-07,6949,2020-06-08,8888.0,9590.0
Washington,2020-06-07,3752,2020-06-08,8888.0,4747.0
Maine,2020-06-07,986,2020-06-08,8888.0,1058.0
Oregon,2020-06-07,4774,2020-06-08,8888.0,5004.0
North Carolina,2020-06-07,10686,2020-06-08,8888.0,12916.0
Delaware,2020-06-07,2097,2020-06-08,8888.0,887.0
Hawaii,2020-06-07,620,2020-06-08,8888.0,1046.0
Alaska,2020-06-08,1584,2020-06-09,7823.0,653.0
Indiana,2020-06-08,8071,2020-06-09,7823.0,5532.0
Utah,2020-06-08,5686,2020-06-09,7823.0,4259.0
Oregon,2020-06-08,3518,2020-06-09,7823.0,4774.0
Arkansas,2020-06-08,4421,2020-06-09,7823.0,4155.0
Pennsylvania,2020-06-08,12825,2020-06-09,7823.0,12883.0
Kansas,2020-06-08,2898,2020-06-09,7823.0,2413.0
South Carolina,2020-06-08,4370,2020-06-09,7823.0,6036.0
Wisconsin,2020-06-08,8891,2020-06-09,7823.0,9338.0
South Dakota,2020-06-08,1638,2020-06-09,7823.0,1863.0
Nebraska,2020-06-08,3191,2020-06-09,7823.0,2209.0
Minnesota,2020-06-08,8410,2020-06-09,7823.0,16185.0
Kentucky,2020-06-08,5768,2020-06-09,7823.0,2599.0
Georgia,2020-06-08,16497,2020-06-09,7823.0,4014.0
Idaho,2020-06-08,1393,2020-06-09,7823.0,804.0
Rhode Island,2020-06-08,1866,2020-06-09,7823.0,1654.0
Puerto Rico,2020-06-08,3465,2020-06-09,7823.0,1235.0
Arizona,2020-06-08,5624,2020-06-09,7823.0,7502.0
Maine,2020-06-08,1423,2020-06-09,7823.0,986.0
Massachusetts,2020-06-08,10053,2020-06-09,7823.0,6949.0
Tennessee,2020-06-08,9062,2020-06-09,7823.0,6911.0
Iowa,2020-06-08,6724,2020-06-09,7823.0,6807.0
Louisiana,2020-06-08,8889,2020-06-09,7823.0,4184.0
Maryland,2020-06-08,10290,2020-06-09,7823.0,8999.0
Illinois,2020-06-08,21138,2020-06-09,7823.0,11941.0
Mississippi,2020-06-08,2006,2020-06-09,7823.0,2533.0
Oklahoma,2020-06-08,5041,2020-06-09,7823.0,3478.0
Virginia,2020-06-08,9499,2020-06-09,7823.0,9389.0
Alabama,2020-06-08,7306,2020-06-09,7823.0,5421.0
Connecticut,2020-06-08,5601,2020-06-09,7823.0,5266.0
New Jersey,2020-06-08,20200,2020-06-09,7823.0,9860.0
Washington,2020-06-08,4228,2020-06-09,7823.0,3752.0
New Mexico,2020-06-08,2195,2020-06-09,7823.0,5017.0
California,2020-06-08,52657,2020-06-09,7823.0,55701.0
District of Columbia,2020-06-08,897,2020-06-09,7823.0,1906.0
Texas,2020-06-08,17845,2020-06-09,7823.0,40681.0
North Carolina,2020-06-08,9970,2020-06-09,7823.0,10686.0
New York,2020-06-08,52780,2020-06-09,7823.0,55881.0
Colorado,2020-06-08,6142,2020-06-09,7823.0,5447.0
Hawaii,2020-06-08,854,2020-06-09,7823.0,620.0
New Hampshire,2020-06-08,1954,2020-06-09,7823.0,2348.0
Missouri,2020-06-08,477,2020-06-09,7823.0,119.0
Delaware,2020-06-08,1604,2020-06-09,7823.0,2097.0
North Dakota,2020-06-08,2486,2020-06-09,7823.0,872.0
Nevada,2020-06-08,4298,2020-06-09,7823.0,4808.0
Michigan,2020-06-08,12452,2020-06-09,7823.0,17541.0
West Virginia,2020-06-08,3938,2020-06-09,7823.0,1149.0
Wyoming,2020-06-08,585,2020-06-09,7823.0,38.0
Ohio,2020-06-08,9967,2020-06-09,7823.0,8444.0
Montana,2020-06-08,1345,2020-06-09,7823.0,1209.0
Vermont,2020-06-08,1354,2020-06-09,7823.0,816.0
Florida,2020-06-08,43647,2020-06-09,7823.0,16838.0
Pennsylvania,2020-06-09,16163,2020-06-10,8635.0,12825.0
Indiana,2020-06-09,8891,2020-06-10,8635.0,8071.0
Louisiana,2020-06-09,12847,2020-06-10,8635.0,8889.0
New York,2020-06-09,62032,2020-06-10,8635.0,52780.0
Virginia,2020-06-09,13140,2020-06-10,8635.0,9499.0
Washington,2020-06-09,6514,2020-06-10,8635.0,4228.0
Mississippi,2020-06-09,2859,2020-06-10,8635.0,2006.0
California,2020-06-09,63946,2020-06-10,8635.0,52657.0
Maryland,2020-06-09,12374,2020-06-10,8635.0,10290.0
District of Columbia,2020-06-09,1535,2020-06-10,8635.0,897.0
Alabama,2020-06-09,8395,2020-06-10,8635.0,7306.0
Massachusetts,2020-06-09,11903,2020-06-10,8635.0,10053.0
Utah,2020-06-09,7028,2020-06-10,8635.0,5686.0
South Dakota,2020-06-09,1399,2020-06-10,8635.0,1638.0
New Hampshire,2020-06-09,1779,2020-06-10,8635.0,1954.0
Maine,2020-06-09,1499,2020-06-10,8635.0,1423.0
Kansas,2020-06-09,5451,2020-06-10,8635.0,2898.0
Georgia,2020-06-09,15513,2020-06-10,8635.0,16497.0
Montana,2020-06-09,1271,2020-06-10,8635.0,1345.0
North Carolina,2020-06-09,15457,2020-06-10,8635.0,9970.0
Wyoming,2020-06-09,652,2020-06-10,8635.0,585.0
Missouri,2020-06-09,634,2020-06-10,8635.0,477.0
Idaho,2020-06-09,1713,2020-06-10,8635.0,1393.0
Hawaii,2020-06-09,1302,2020-06-10,8635.0,854.0
Texas,2020-06-09,25781,2020-06-10,8635.0,17845.0
Vermont,2020-06-09,1688,2020-06-10,8635.0,1354.0
Minnesota,2020-06-09,14516,2020-06-10,8635.0,8410.0
Delaware,2020-06-09,1721,2020-06-10,8635.0,1604.0
Wisconsin,2020-06-09,13219,2020-06-10,8635.0,8891.0
Oregon,2020-06-09,5832,2020-06-10,8635.0,3518.0
Oklahoma,2020-06-09,3851,2020-06-10,8635.0,5041.0
Kentucky,2020-06-09,6406,2020-06-10,8635.0,5768.0
Connecticut,2020-06-09,6680,2020-06-10,8635.0,5601.0
Rhode Island,2020-06-09,2767,2020-06-10,8635.0,1866.0
New Jersey,2020-06-09,24143,2020-06-10,8635.0,20200.0
New Mexico,2020-06-09,4712,2020-06-10,8635.0,2195.0
